suburb,latitude,longitude,date,type,description
Yarraville,-37.82059,144.892917,2010-05-06,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a woman in a reflective vest brushed against me multiple times at a crowded intersection. I shouted at them to leave me alone."
Coburg,-37.750789,144.971181,2010-05-06,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a stranger wearing a hoodie threw a small object at me near a bus shelter. I felt my heart racing."
Williamstown,-37.866466,144.886715,2010-05-07,STREET_HARASSMENT,"Around midnight, a delivery driver mocked my appearance loudly outside a pharmacy. I eventually lost them in the crowd."
Collingwood,-37.812865,144.989438,2010-05-07,STREET_HARASSMENT,"During the evening rush, a cyclist who stopped suddenly shouted nonsense to intimidate near the ticket barriers. I won't be walking that way again."
Carlton,-37.807533,144.97452,2010-05-07,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, a person who seemed to be following me tried to block my exit with their body near the tram stop. I kept my head down and ran."
Northcote,-37.781458,144.999747,2010-05-09,STREET_HARASSMENT,"Walking the dog around the block, a person who seemed to be following me whistled and made suggestive gestures along the Yarra River walk. I moved to a better-lit area."
Camberwell,-37.830048,145.048442,2010-05-09,SEXUAL_ASSAULT,"Around midnight, a lone person made explicit and unwanted advances at the taxi rank. I called a friend immediately."
Yarraville,-37.814065,144.897318,2010-05-12,SEXUAL_ASSAULT,"Taking a shortcut through a park, a stranger asking for directions harassed me with sexually charged language outside a 24-hour gym. I felt extremely intimidated."
Moonee Ponds,-37.767187,144.922647,2010-05-12,SEXUAL_ASSAULT,"Checking my phone at the bus stop, a couple arguing loudly forced an unwanted physical encounter in the underground parking lot. I took a photo from a distance."
Footscray,-37.801523,144.914842,2010-05-14,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a couple arguing loudly shouted offensive slurs in the middle of the park. I was left feeling vulnerable."
Prahran,-37.849604,144.982684,2010-05-15,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, a stranger wearing a hoodie pushed into my personal space near a bus shelter. I'm shaken but okay."
North Melbourne,-37.800349,144.944462,2010-05-15,SEXUAL_ASSAULT,"Just as the sun was setting, a person who seemed to be following me engaged in indecent behavior on the steps of the library. No one intervened."
Carlton,-37.804261,144.977555,2010-05-16,STREET_HARASSMENT,"Walking the dog around the block, someone leaning against a wall shouted nonsense to intimidate at the taxi rank. No one intervened."
South Yarra,-37.848777,144.993095,2010-05-16,STREET_HARASSMENT,"Broad daylight, near the shops, a couple arguing loudly threatened to follow me home near the station entrance. I reported it to a nearby officer."
Thornbury,-37.752906,144.988827,2010-05-16,SEXUAL_ASSAULT,"Walking to my car, a person who seemed to be following me attempted a forced physical interaction near a bus shelter. I quickly ducked into a shop."
Camberwell,-37.830872,145.064325,2010-05-16,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, a person who seemed to be following me nudged me forcefully on the steps of the library. I felt extremely intimidated."
Williamstown,-37.858714,144.907041,2010-05-17,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a stranger wearing a hoodie threw a small object at me near a bicycle path. No one intervened."
North Melbourne,-37.806873,144.956126,2010-05-17,STREET_HARASSMENT,"Meeting friends for drinks, two men used aggressive language along the bike path by the creek. I reported it to a nearby officer."
Flemington,-37.790139,144.927796,2010-05-17,SEXUAL_ASSAULT,"Just after leaving the station, a group of individuals attempted to kiss me forcefully outside a 24-hour gym. I won't be walking that way again."
Melbourne CBD,-37.815044,144.962185,2010-05-17,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, an individual who appeared intoxicated brushed against me multiple times in the middle of the park. No one intervened."
Collingwood,-37.810122,144.986725,2010-05-17,SEXUAL_ASSAULT,"Walking to my car, a woman in a reflective vest engaged in non-consensual touching at a crowded intersection. I moved to a better-lit area."
Melbourne CBD,-37.81676,144.971678,2010-05-18,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a group of skaters shouted offensive slurs at a crowded intersection. I eventually lost them in the crowd."
Collingwood,-37.799024,144.98088,2010-05-18,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, someone leaning against a wall committed a physical assault in the middle of the park. I felt extremely intimidated."
Brunswick,-37.761788,144.959371,2010-05-19,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, two men jostled me while standing in line near a deserted construction zone. I felt my heart racing."
St Kilda,-37.856648,144.975394,2010-05-20,SEXUAL_ASSAULT,"While walking home, a person acting erratically groped me in the middle of the crowd near the ticket barriers. I reported it to a nearby officer."
Williamstown,-37.859567,144.907469,2010-05-21,SEXUAL_ASSAULT,"Just after leaving the station, a woman in a reflective vest made explicit and unwanted advances outside a 24-hour gym. I eventually lost them in the crowd."
Preston,-37.742087,145.009256,2010-05-22,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, a group of teenagers tripped me as I tried to walk by along the Yarra River walk. I was left feeling vulnerable."
Williamstown,-37.868551,144.907424,2010-05-22,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, a delivery driver tried to pull my bag underneath a railway bridge. Thankfully, a bystander helped."
Toorak,-37.838661,145.010187,2010-05-22,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a passerby threw a small object at me near a bicycle path. I reported it to a nearby officer."
Port Melbourne,-37.838888,144.94714,2010-05-25,STREET_HARASSMENT,"Commuting during the morning rush, a group of skaters made persistent unwanted comments along the bike path by the creek. I kept my head down and ran."
South Yarra,-37.828374,144.996288,2010-05-26,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, an aggressive individual stepped on the back of my shoes near the tram stop. They eventually walked off."
Williamstown,-37.860642,144.90412,2010-05-28,SEXUAL_ASSAULT,"Returning books to the library, a cyclist who stopped suddenly grabbed my waist without consent along the Yarra River walk. I took a photo from a distance."
Brunswick,-37.76664,144.953414,2010-05-28,UNWANTED_PHYSICAL_CONTACT,"While walking home, a group of teenagers stepped on the back of my shoes on the steps of the library. I took a photo from a distance."
Brunswick,-37.758711,144.951085,2010-05-29,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, someone on an e-scooter made inappropriate contact in a crowd near a deserted construction zone. I quickly ducked into a shop."
St Kilda,-37.868371,144.97911,2010-05-29,UNWANTED_PHYSICAL_CONTACT,"While walking home, a group of skaters brushed against me multiple times on the steps of the library. I called a friend immediately."
Preston,-37.728397,144.999539,2010-05-29,STREET_HARASSMENT,"Coming back from a night out, a delivery driver used aggressive language beside a row of parked cars. I called a friend immediately."
Yarraville,-37.818005,144.896952,2010-05-30,STREET_HARASSMENT,"Around midnight, a middle-aged man followed me for several blocks outside a pharmacy. They eventually walked off."
Docklands,-37.806077,144.951394,2010-06-01,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a stranger asking for directions intentionally bumped into me in a quiet residential cul-de-sac. Thankfully, a bystander helped."
Yarraville,-37.824353,144.891486,2010-06-01,STREET_HARASSMENT,"Around midnight, a group of teenagers was filming me without consent in the underground parking lot. I felt my heart racing."
Elwood,-37.874312,144.987955,2010-06-02,UNWANTED_PHYSICAL_CONTACT,"Browsing the shops on a busy Saturday, two men tugged on my backpack outside a pharmacy. I won't be walking that way again."
Hawthorn,-37.832861,145.038077,2010-06-02,STREET_HARASSMENT,"Coming back from a night out, a group of individuals engaged in intimidating verbal behavior at a crowded intersection. I felt extremely intimidated."
Preston,-37.74069,145.005301,2010-06-02,SEXUAL_ASSAULT,"Walking the dog around the block, a group of skaters made lewd comments while approaching outside a pub. I reported it via a safety app."
Toorak,-37.84826,145.023305,2010-06-02,SEXUAL_ASSAULT,"While waiting for the tram, a group of teenagers pinned me against a wall briefly near a deserted construction zone. No one intervened."
St Kilda,-37.852856,144.975216,2010-06-03,UNWANTED_PHYSICAL_CONTACT,"Returning books to the library, a middle-aged man tried to pull my bag outside a 24-hour gym. I called a friend immediately."
Coburg,-37.751518,144.974719,2010-06-03,STREET_HARASSMENT,"Commuting during the morning rush, a lone person threatened to follow me home near the entrance of a shopping centre. I felt very unsafe."
Coburg,-37.745339,144.953339,2010-06-04,SEXUAL_ASSAULT,"Meeting friends for drinks, two men engaged in indecent behavior in the middle of the park. I took a photo from a distance."
Fitzroy,-37.790543,144.972651,2010-06-07,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, a cyclist who stopped suddenly brushed against me multiple times near a deserted construction zone. I called a friend immediately."
Kensington,-37.797913,144.92407,2010-06-08,STREET_HARASSMENT,"Broad daylight, near the shops, a middle-aged man cornered me and asked personal questions near a deserted construction zone. I called the police later."
Richmond,-37.82889,144.987082,2010-06-08,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a couple arguing loudly pushed into my personal space on the steps of the library. I moved to a better-lit area."
Richmond,-37.823408,144.991279,2010-06-10,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a stranger asking for directions made persistent unwanted comments in a quiet residential cul-de-sac. I won't be walking that way again."
Camberwell,-37.831475,145.053136,2010-06-11,STREET_HARASSMENT,"Checking my phone at the bus stop, a group of teenagers blocked my path while catcalling near a historic monument. I shouted at them to leave me alone."
South Yarra,-37.849918,144.990818,2010-06-11,UNWANTED_PHYSICAL_CONTACT,"While walking home, a group of individuals tugged on my backpack outside a pharmacy. I quickly ducked into a shop."
Thornbury,-37.752703,144.988884,2010-06-12,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a couple arguing loudly blocked my path while catcalling near a historic monument. No one intervened."
East Melbourne,-37.811154,144.976945,2010-06-15,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a person acting erratically was filming me without consent along the bike path by the creek. I reported it to a nearby officer."
Coburg,-37.743147,144.95431,2010-06-15,SEXUAL_ASSAULT,"Exploring the local market, a lone person grabbed my waist without consent near the tram stop. I eventually lost them in the crowd."
Thornbury,-37.765378,144.989475,2010-06-16,SEXUAL_ASSAULT,"While walking home, a stranger asking for directions attempted to kiss me forcefully along the bike path by the creek. I'm shaken but okay."
Richmond,-37.811244,144.991177,2010-06-16,SEXUAL_ASSAULT,"Commuting during the morning rush, a couple arguing loudly committed a physical assault along the bike path by the creek. I managed to run away."
Moonee Ponds,-37.766071,144.921146,2010-06-16,SEXUAL_ASSAULT,"Passing by a construction site, a passerby tried to pull me toward a darker area in a poorly lit laneway. I felt my heart racing."
Kensington,-37.799774,144.928706,2010-06-16,SEXUAL_ASSAULT,"Walking to my car, someone sitting on a park bench made lewd comments while approaching along the Yarra River walk. No one intervened."
Melbourne CBD,-37.811315,144.958435,2010-06-17,STREET_HARASSMENT,"Just as the sun was setting, a stranger asking for directions refused to let me pass while staring near a bicycle path. I reported it via a safety app."
