suburb,latitude,longitude,date,type,description
Sunshine,-37.795422,144.816463,2022-04-14,STREET_HARASSMENT,"Walking to my car, a group of teenagers engaged in intimidating verbal behavior outside a residential building. I felt very unsafe."
Craigieburn,-37.577467,144.890191,2022-04-14,SEXUAL_ASSAULT,"Walking the dog around the block, a lone person engaged in non-consensual touching in the underground parking lot. I'm shaken but okay."
Mornington,-38.224237,145.025762,2022-04-15,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, a stranger wearing a hoodie tried to pull my bag outside a supermarket. I won't be walking that way again."
Werribee,-37.876908,144.650609,2022-04-17,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a middle-aged man tried to pull my bag along the main road. Thankfully, a bystander helped."
Point Cook,-37.907549,144.726742,2022-04-17,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, a middle-aged man tried to pull my bag outside a local pub. I reported it to a nearby officer."
Craigieburn,-37.617495,144.894094,2022-04-18,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, a lone person grabbed my arm at a crowded intersection. I managed to run away."
Tarneit,-37.831081,144.647908,2022-04-19,STREET_HARASSMENT,"Exploring the local market, a lone person followed me for several blocks outside a 24-hour gym. They eventually walked off."
Dandenong,-37.969699,145.224784,2022-04-19,STREET_HARASSMENT,"Walking the dog around the block, a stranger wearing a hoodie made persistent unwanted comments near the station car park. I tried to ignore them."
Mornington,-38.201749,145.023798,2022-04-20,SEXUAL_ASSAULT,"Exploring the local market, a cyclist who stopped suddenly made explicit and unwanted advances outside a 24-hour gym. I quickly ducked into a shop."
Hurstbridge,-37.623482,145.202519,2022-04-21,SEXUAL_ASSAULT,"While walking home, a group of individuals tried to pull me toward a darker area along the main road. Thankfully, a bystander helped."
Hurstbridge,-37.625679,145.20652,2022-04-22,STREET_HARASSMENT,"Passing by a construction site, a middle-aged man shouted derogatory remarks at a crowded intersection. I reported it via a safety app."
St Albans,-37.762862,144.79316,2022-04-25,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a delivery driver tried to pull my bag in the middle of the park. I quickly ducked into a shop."
Belgrave,-37.902814,145.329705,2022-04-26,SEXUAL_ASSAULT,"Coming home from the night shift, someone on an e-scooter groped me in the middle of the crowd near the edge of the bushland. I quickly ducked into a shop."
Footscray,-37.819615,144.905032,2022-04-27,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, someone on an e-scooter grabbed my hand and wouldn't let go at a crowded intersection. No one intervened."
Dandenong,-37.976355,145.22165,2022-04-28,SEXUAL_ASSAULT,"Heading to the gym early, a passerby engaged in non-consensual touching outside a 7-Eleven. I tried to ignore them."
Hurstbridge,-37.640766,145.19644,2022-04-29,STREET_HARASSMENT,"Coming home from the night shift, a group of teenagers blocked my path while catcalling along the main road. They eventually walked off."
Broadmeadows,-37.698559,144.925636,2022-04-30,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a passerby engaged in intimidating verbal behavior outside a residential building. I eventually lost them in the crowd."
Ferntree Gully,-37.899746,145.289948,2022-05-01,STREET_HARASSMENT,"Exploring the local market, a stranger wearing a hoodie shouted derogatory remarks along the main road. I eventually lost them in the crowd."
Epping,-37.664206,145.050642,2022-05-02,SEXUAL_ASSAULT,"Broad daylight, near the shops, a stranger wearing a hoodie tried to pull me toward a darker area outside a residential building. I reported it via a safety app."
Coburg,-37.720372,144.979366,2022-05-02,STREET_HARASSMENT,"Waiting for a rideshare to arrive, a stranger wearing a hoodie shouted offensive slurs in the middle of the park. I called a friend immediately."
Lilydale,-37.752182,145.355054,2022-05-02,STREET_HARASSMENT,"Exploring the local market, two men shouted offensive slurs by the public restrooms. I'm shaken but okay."
Coburg,-37.7468,144.97106,2022-05-05,SEXUAL_ASSAULT,"On a quiet side street, a group of teenagers made explicit and unwanted advances by the public restrooms. I managed to run away."
Werribee,-37.913859,144.648131,2022-05-05,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, a group of teenagers grabbed my hand and wouldn't let go outside a residential building. I called a friend immediately."
Ferntree Gully,-37.901561,145.275683,2022-05-07,SEXUAL_ASSAULT,"Passing by a construction site, a group of teenagers exposed themselves in public by the public restrooms. I quickly ducked into a shop."
Healesville,-37.657922,145.531919,2022-05-07,STREET_HARASSMENT,"Just as the sun was setting, a person who seemed to be following me cornered me and asked personal questions outside a 7-Eleven. I managed to run away."
Brighton,-37.896243,144.988724,2022-05-09,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, a group of individuals grabbed my arm near the ticket barriers. I felt very unsafe."
Ringwood,-37.816965,145.226662,2022-05-10,STREET_HARASSMENT,"Passing by a construction site, a lone person shouted offensive slurs by the public restrooms. I quickly ducked into a shop."
St Albans,-37.735975,144.817143,2022-05-15,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, an aggressive individual tried to pull my bag at a crowded intersection. I eventually lost them in the crowd."
Richmond,-37.81583,145.020695,2022-05-16,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, a group of teenagers made explicit and unwanted advances by the public restrooms. I won't be walking that way again."
Cheltenham,-37.939366,145.059766,2022-05-16,SEXUAL_ASSAULT,"Broad daylight, near the shops, a cyclist who stopped suddenly violated personal space aggressively outside a 24-hour gym. I reported it via a safety app."
Frankston,-38.134764,145.124108,2022-05-17,SEXUAL_ASSAULT,"While walking home, a stranger wearing a hoodie engaged in non-consensual touching near the ticket barriers. I called a friend immediately."
Healesville,-37.669491,145.504569,2022-05-17,SEXUAL_ASSAULT,"Just as the sun was setting, a group of teenagers committed a physical assault outside a residential building. I managed to run away."
Whittlesea,-37.503942,145.112329,2022-05-18,UNWANTED_PHYSICAL_CONTACT,"While walking home, a group of teenagers tried to pull my bag near the entrance of a shopping centre. I tried to ignore them."
Healesville,-37.647917,145.521846,2022-05-19,STREET_HARASSMENT,"On a quiet side street, a delivery driver engaged in intimidating verbal behavior near the entrance of a shopping centre. Thankfully, a bystander helped."
St Albans,-37.756861,144.785811,2022-05-19,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, a passerby tried to pull my bag near the station entrance. I'm shaken but okay."
Sunshine,-37.793455,144.842949,2022-05-19,SEXUAL_ASSAULT,"Taking a shortcut through a park, a stranger wearing a hoodie groped me in the middle of the crowd at a crowded intersection. I quickly ducked into a shop."
St Albans,-37.752184,144.775387,2022-05-19,STREET_HARASSMENT,"Walking the dog around the block, a person who seemed to be following me blocked my path while catcalling in a poorly lit laneway. I called a friend immediately."
Cheltenham,-37.977752,145.060842,2022-05-19,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, a person who seemed to be following me exposed themselves in public in the middle of the park. Thankfully, a bystander helped."
Richmond,-37.826338,144.997493,2022-05-20,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, a middle-aged man tried to pull my bag outside a local pub. I felt very unsafe."
Frankston,-38.14455,145.100456,2022-05-21,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, a passerby grabbed my arm outside a supermarket. I won't be walking that way again."
Ferntree Gully,-37.901706,145.275765,2022-05-22,SEXUAL_ASSAULT,"Browsing the shops on a busy Saturday, a person acting erratically tried to pull me toward a darker area near the station car park. I reported it to a nearby officer."
Craigieburn,-37.594635,144.916694,2022-05-24,UNWANTED_PHYSICAL_CONTACT,"Browsing the shops on a busy Saturday, a cyclist who stopped suddenly tried to pull my bag outside a 24-hour gym. I eventually lost them in the crowd."
Cheltenham,-37.942078,145.03905,2022-05-25,STREET_HARASSMENT,"Waiting for a rideshare to arrive, a middle-aged man blocked my path while catcalling near a bicycle path. I reported it via a safety app."
Ringwood,-37.81467,145.238169,2022-05-25,SEXUAL_ASSAULT,"Taking a shortcut through a park, a cyclist who stopped suddenly engaged in non-consensual touching in the middle of the park. I reported it to a nearby officer."
Box Hill,-37.838271,145.117412,2022-05-25,SEXUAL_ASSAULT,"Heading to the gym early, a person who seemed to be following me committed a physical assault near the edge of the bushland. No one intervened."
Hurstbridge,-37.630787,145.212734,2022-05-27,STREET_HARASSMENT,"Just as the sun was setting, a middle-aged man cornered me and asked personal questions by the public restrooms. I'm shaken but okay."
Box Hill,-37.801461,145.144428,2022-05-28,STREET_HARASSMENT,"During the evening rush, a person acting erratically engaged in intimidating verbal behavior at a crowded intersection. I quickly ducked into a shop."
Melton,-37.704982,144.559188,2022-05-29,SEXUAL_ASSAULT,"Just as the sun was setting, a group of individuals exposed themselves in public outside a residential building. I called a friend immediately."
Frankston,-38.121112,145.134403,2022-05-29,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, an individual who appeared intoxicated grabbed my hand and wouldn't let go outside a residential building. I reported it via a safety app."
Ringwood,-37.814507,145.246578,2022-06-04,SEXUAL_ASSAULT,"Checking my phone at the bus stop, a delivery driver groped me in the middle of the crowd near the station entrance. I felt very unsafe."
Dandenong,-37.986453,145.208389,2022-06-04,SEXUAL_ASSAULT,"Just after leaving the station, a lone person violated personal space aggressively in the underground parking lot. I reported it via a safety app."
Ringwood,-37.831403,145.247253,2022-06-05,UNWANTED_PHYSICAL_CONTACT,"While walking home, a cyclist who stopped suddenly grabbed my arm outside a 24-hour gym. I reported it to a nearby officer."
Sunshine,-37.788711,144.818678,2022-06-07,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a person acting erratically tried to pull my bag at a crowded intersection. They eventually walked off."
Footscray,-37.805913,144.912679,2022-06-07,UNWANTED_PHYSICAL_CONTACT,"Browsing the shops on a busy Saturday, a cyclist who stopped suddenly pushed past me aggressively along the main road. I quickly ducked into a shop."
Mornington,-38.199909,145.028643,2022-06-07,SEXUAL_ASSAULT,"Walking the dog around the block, a person acting erratically exposed themselves in public near the station entrance. I felt very unsafe."
Belgrave,-37.888579,145.346228,2022-06-08,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, an aggressive individual intentionally bumped into me near the ticket barriers. I quickly ducked into a shop."
St Kilda,-37.881404,144.963779,2022-06-08,SEXUAL_ASSAULT,"Walking to my car, a cyclist who stopped suddenly engaged in non-consensual touching in the middle of the park. I'm shaken but okay."
Ferntree Gully,-37.914001,145.266147,2022-06-09,STREET_HARASSMENT,"Walking the dog around the block, a middle-aged man engaged in intimidating verbal behavior outside a residential building. I felt very unsafe."
Point Cook,-37.933512,144.751855,2022-06-09,STREET_HARASSMENT,"Broad daylight, near the shops, a middle-aged man cornered me and asked personal questions outside a local pub. No one intervened."
Tarneit,-37.809541,144.668258,2022-06-11,SEXUAL_ASSAULT,"During the evening rush, a lone person groped me in the middle of the crowd by the public restrooms. They eventually walked off."
Dandenong,-37.972437,145.209586,2022-06-12,STREET_HARASSMENT,"Waiting for a rideshare to arrive, a passerby shouted offensive slurs outside a local pub. I'm shaken but okay."
Cheltenham,-37.971801,145.057741,2022-06-13,SEXUAL_ASSAULT,"Taking a shortcut through a park, a stranger wearing a hoodie tried to pull me toward a darker area near the edge of the bushland. I tried to ignore them."
Pakenham,-38.05342,145.500431,2022-06-14,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, a cyclist who stopped suddenly grabbed my arm near the ticket barriers. Thankfully, a bystander helped."
